BotName	TransID	State	Type	TryNum	StopLoss	TakeProfit	OpenTime	CloseTime	MainOrder	OrderNum	CurrentPrice	Strategy	Description	Symbol	Lot	Время открытия	Время закрытия	Сомвол соотв	Счет	Операция	Бумага	Заявка, срабатывающая по условию	Сделка, приведшая к срабатыванию	Код бумаги 	Направление 	МинДата и время заключения сделки 	 Кол-во ЦБ 	Кол-во Номер сделки 	 Сумма сделки расчет	Столбец1	Столбец2	Столбец3	Столбец4	Столбец5	Столбец6	Столбец7	Столбец8	Столбец9	Столбец10
215	300427	4	Sell	0	0	0	1433491203	0	0	0	75,2	TimeEnter	Sveta	NLMK	200	05.06.15 11:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300209	4	BuyStop	0	72,16	0	1432720811	1432726344	0	111212120	72,52	TimeEnter	Sveta	NLMK	200	27.05.15 13:00	27.05.15 14:32	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	Купля	NLMK	13540789956	2489141406	NLMK	Купля	42151,60583	1	1	730,8
215	300211	4	SellStop	0	72,79	0	1432720812	0	0	111212122	72,52	TimeEnter	Sveta	NLMK	200	27.05.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300217	4	SellStop	0	0	0	1432726345	0	111212120	111213110	73,08	TimeEnter	Sveta	NLMK	200	27.05.15 14:32	00.01.00 0:00	NLMK	акции	Купля	NLMK	13540789956	2489141406	NLMK	Купля	27.05.15 14:32	1	1	730,8	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300234	4	BuyStop	0	74,05	0	1432807212	1432810924	0	111222104	74,47	TimeEnter	Sveta	NLMK	200	28.05.15 13:00	28.05.15 14:02	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	Купля	NLMK	13548104163	2489608413	NLMK	Купля	42152,58477	200	4	150180
215	300235	4	SellStop	0	74,79	0	1432807212	0	0	111222105	74,47	TimeEnter	Sveta	NLMK	200	28.05.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300243	4	SellStop	0	0	0	1432810924	1432823725	111222104	111222857	75,18	TimeEnter	Sveta	NLMK	200	28.05.15 14:02	28.05.15 17:35	NLMK	акции	Купля	NLMK	13548104163	2489608413	NLMK	Купля	28.05.15 14:02	200	4	150180	Продажа	NLMK	13550775305	2489745992	NLMK	Продажа	42152,73291	200	3	148089,4
215	300256	4	BuyStop	0	73,92	0	1432823725	1432824678	0	111225152	74,01	TimeEnter	Sveta	NLMK	200	28.05.15 17:35	28.05.15 17:51	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	Купля	NLMK	13550984769	2489755378	NLMK	Купля	42152,74394	200	1	149160
215	300257	4	SellStop	0	74	0	1432823725	0	0	111225153	74,01	TimeEnter	Sveta	NLMK	200	28.05.15 17:35	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300259	4	SellStop	0	0	0	1432824678	0	111225152	111225307	74,58	TimeEnter	Sveta	NLMK	200	28.05.15 17:51	00.01.00 0:00	NLMK	акции	Купля	NLMK	13550984769	2489755378	NLMK	Купля	28.05.15 17:51	200	1	149160	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300271	4	BuyStop	0	75,09	0	1432893600	0	0	111230828	75,37	TimeEnter	Sveta	NLMK	200	29.05.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300274	4	SellStop	0	75,55	0	1432893600	1432896785	0	111230831	75,37	TimeEnter	Sveta	NLMK	200	29.05.15 13:00	29.05.15 13:53	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300313	4	BuyStop	0	75,09	0	1433152800	0	0	111239171	75,42	TimeEnter	Sveta	NLMK	200	01.06.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300314	4	SellStop	0	75,65	0	1433152800	0	0	111239172	75,42	TimeEnter	Sveta	NLMK	200	01.06.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300332	4	BuyStop	0	74,78	0	1433167201	0	0	111241678	75,07	TimeEnter	Sveta	NLMK	200	01.06.15 17:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300333	4	SellStop	0	75,27	0	1433167201	1433169072	0	111241679	75,07	TimeEnter	Sveta	NLMK	200	01.06.15 17:00	01.06.15 17:31	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300348	4	BuyStop	0	73,81	0	1433239200	0	0	111247858	74,05	TimeEnter	Sveta	NLMK	200	02.06.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300349	4	SellStop	0	74,25	0	1433239201	0	0	111247860	74,05	TimeEnter	Sveta	NLMK	200	02.06.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300367	3	BuyStop	0	73,39	0	1433253603	1433256648	0	111250338	73,63	TimeEnter	Sveta	NLMK	200	02.06.15 17:00	02.06.15 17:50	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300368	4	SellStop	0	73,81	0	1433253603	0	0	111250339	73,63	TimeEnter	Sveta	NLMK	200	02.06.15 17:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300370	4	SellStop	0	0	0	1433256649	0	111250338	111250750	74,26	TimeEnter	Sveta	NLMK	200	02.06.15 17:50	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300382	4	BuyStop	0	73,38	0	1433325600	0	0	111255994	73,65	TimeEnter	Sveta	NLMK	200	03.06.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300384	4	SellStop	0	73,88	0	1433325600	1433336037	0	111255996	73,65	TimeEnter	Sveta	NLMK	200	03.06.15 13:00	03.06.15 15:53	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300409	4	BuyStop	0	74,05	0	1433412005	1433425773	0	111265978	74,3	TimeEnter	Sveta	NLMK	200	04.06.15 13:00	04.06.15 16:49	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300412	4	SellStop	0	74,61	0	1433412005	0	0	111265980	74,3	TimeEnter	Sveta	NLMK	200	04.06.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300424	4	SellStop	0	0	0	1433425773	0	111265978	111268215	75,09	TimeEnter	Sveta	NLMK	200	04.06.15 16:49	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300435	3	BuyStop	0	74,54	0	1433498415	1433509278	0	111274346	74,78	TimeEnter	Sveta	NLMK	200	05.06.15 13:00	05.06.15 16:01	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300438	4	SellStop	0	75,07	0	1433498415	0	0	111274348	74,78	TimeEnter	Sveta	NLMK	200	05.06.15 13:00	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
215	300446	2	SellStop	0	0	0	1433509279	0	111274346	111275985	74,91	TimeEnter	Sveta	NLMK	200	05.06.15 16:01	00.01.00 0:00	NLMK	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300267	4	BuyStop	0	63,28	0	1432890012	0	0	111229937	63,35	TimeEnter	Sveta	BRENT	2	29.05.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300270	4	SellStop	0	63,39	0	1432890012	0	0	111229940	63,35	TimeEnter	Sveta	BRENT	2	29.05.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300309	4	BuyStop	0	64,89	0	1433149201	0	0	111238439	64,99	TimeEnter	Sveta	BRENT	2	01.06.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300310	4	SellStop	0	65,06	0	1433149201	0	0	111238440	64,99	TimeEnter	Sveta	BRENT	2	01.06.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300344	4	BuyStop	0	65,46	0	1433235600	0	0	111247037	65,58	TimeEnter	Sveta	BRENT	2	02.06.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300345	3	SellStop	0	65,67	0	1433235600	1433249170	0	111247039	65,58	TimeEnter	Sveta	BRENT	2	02.06.15 12:00	02.06.15 15:46	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300364	4	BuyStop	0	0	0	1433249171	1433262310	111247039	111249685	64,87	TimeEnter	Sveta	BRENT	2	02.06.15 15:46	02.06.15 19:25	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300377	4	BuyStop	0	64,7	0	1433322000	0	0	111255235	64,84	TimeEnter	Sveta	BRENT	2	03.06.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300379	4	SellStop	0	64,95	0	1433322000	1433323952	0	111255236	64,84	TimeEnter	Sveta	BRENT	2	03.06.15 12:00	03.06.15 12:32	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300381	4	BuyStop	0	0	0	1433323952	1433331737	111255236	111255617	64,1	TimeEnter	Sveta	BRENT	2	03.06.15 12:32	03.06.15 14:42	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300405	4	BuyStop	0	63,36	0	1433408400	0	0	111265279	63,53	TimeEnter	Sveta	BRENT	2	04.06.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300408	4	SellStop	0	63,68	0	1433408400	0	0	111265281	63,53	TimeEnter	Sveta	BRENT	2	04.06.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300431	3	BuyStop	0	61,61	0	1433494811	1433503796	0	111273607	61,74	TimeEnter	Sveta	BRENT	2	05.06.15 12:00	05.06.15 14:29	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300432	4	SellStop	0	61,85	0	1433494811	0	0	111273608	61,74	TimeEnter	Sveta	BRENT	2	05.06.15 12:00	00.01.00 0:00	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
216	300442	3	SellStop	0	0	0	1433503797	1433510562	111273607	111275083	61,87	TimeEnter	Sveta	BRENT	2	05.06.15 14:29	05.06.15 16:22	BRENT	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
